Id,Word,Zh_meaning
16476,famill,
16477,fan,
16478,fand,
16481,fang,
16484,fangt,
16494,fantasi,
16496,fantast,
16500,farb,
16512,farbig,
16514,farbstift,
16515,fark,
16516,fas,
16517,faschiert,
16519,fasching,
16522,fasnacht,
16523,fasnachtsumzusg,
16524,fass,
16525,fasst,
16527,fast,
16545,faul,
16549,faulenz,
16550,faulenzt,
16552,fauteuil,
16554,fax,
16556,februar,
16557,fehl,
16561,fehlend,
16576,fehlt,
16601,feier,
16603,feierab,
16606,feiern,
16615,feiert,
16616,feiertag,
16623,feilertag,
16624,feld,
16625,fel,
16626,felertag,
16627,felix,
16628,fenst,
16654,fentlicht,
16655,feri,
16672,ferienapartment,
16673,ferienjob,
16674,ferienwohn,
16675,fern,
16679,fernbedien,
16681,ferngeseh,
16682,fernsehapparat,
16683,fernseh,
16714,fernsehkanal,
16715,fernzuseh,
16716,ferti,
16717,fertig,
16747,fertigzumach,
16748,fest,
16786,festgehalt,
16787,festgelegt,
16788,festgenomm,
16789,festgesetzt,
16790,festgestand,
16791,festgestellt,
16792,festhalt,
16793,festival,
16794,festleg,
16795,festnehm,
16796,festnetztelefon,
16797,festplatt,
16798,festsetz,
16799,feststeh,
16800,feststell,
16801,fetrtlg,
16802,fett,
16808,fettarm,
16810,feucht,
16812,feu,
16817,feueralarm,
16818,feuerwehr,
16819,feuerwehrmann,
16820,feuerzeug,
16822,fieb,
16833,fiel,
16837,figur,
16839,film,
16896,filugzeug,
16897,finanziell,
16899,finanzi,
16900,finanziert,
16902,find,
16980,findet,
16993,fing,
16996,fingernag,
16997,fiojek,
16998,firma,
17038,firm,
17039,firmeneroffn,
17040,fisch,
17051,fit,
17057,fitness,
17058,fiug,
17059,flach,
17062,flasch,
17076,fleck,
17077,fleis,
17078,fleisch,
17099,fleischhau,
17100,fleischhauerin,
17101,fleissig,
17106,flexibel,
17107,flieg,
17115,fliegt,
17117,flieh,
17118,flieht,
17119,fliess,
17120,fliessend,
17122,fliesst,
17123,flng,
17124,floh,
17125,flohmarkt,
17127,florian,
17128,floss,
17129,flot,
17131,flsj,
17132,flucht,
17134,flug,
17140,flughaf,
17152,flugzeug,
17163,flur,
17166,fluss,
17172,flussig,
17173,fmqs,
17174,folg,
17180,folgend,
17185,folgt,
17187,ford,
17189,fordert,
17197,forder,
17200,for,
17201,form,
17202,formular,
17218,forsch,
17219,forschung,
17221,fort,
17224,fortbild,
17225,fortgesetzt,
17226,fortschritt,
17229,fortsetz,
17231,forum,
17232,fot,
17233,foto,
17243,fotoapparat,
17248,fotograf,
17249,fotografi,
17252,fotografiert,
17256,fotografin,
17257,fotos,
17260,frag,
17300,fragt,
17303,francesco,
17304,francescos,
17305,franco,
17306,frankfurt,
17330,frankreich,
17334,franzos,
17335,frass,
17336,frau,
17420,frazgt,
17421,fre,
17422,frech,
17423,frei,
17449,freiburg,
17452,freien,
17453,freihalt,
17454,freiheit,
17455,freitag,
17460,freiwill,
17461,freizeit,
17465,freizeitaktiv,
17466,frel,
17471,freli,
17472,fremd,
17479,fremdsprach,
17481,fress,
17485,freud,
17488,freu,
17494,freund,
17533,freundin,
17560,freundlich,
17571,freundschaft,
17572,freut,
17576,fried,
17578,frier,
17579,friert,
17580,frisch,
17593,friseur,
17596,friseurin,
17598,frisst,
17599,frist,
17600,frisur,
17601,frit,
17608,froh,
17614,frohlich,
17616,fror,
17617,frucht,
17621,fruh,
17636,fruhdien,
17650,fruhling,
17651,fruhstuck,
17681,fruhstuckt,
17683,fst,
17684,fugt,
17686,fuhl,
17696,fuhlt,
17698,fuhr,
17703,fuhrerausweis,
17705,fuhrerschein,
17714,fuhrerscheinpruf,
17715,fuhrt,
17724,fuhrung,
17730,full,
17735,fullt,
17737,fun,
17738,fundburo,
17739,fund,
17740,fundsach,
17741,funf,
17772,funft,
17773,funfundzwanz,
17774,funfzehn,
17775,funfzig,
17781,funktion,
17782,funktioni,
17783,funktioniert,
17789,fur,
18114,furchtbar,
18119,furcht,
18120,furchtet,
18123,fuss,
18140,fussball,
18157,fussballfan,
18158,fussballmannschaft,
18159,fussballspi,
18160,fussballspiel,
18164,fussballteam,
18165,fussballtrainin,
18166,fussballtraining,
18167,fussgang,
18168,fussgangerin,
18169,fussgangerzon,
18171,futt,
18172,futtert,
18174,fuuhr,
18175,fuuss,
18176,gab,
18196,gabel,
18201,galeri,
18202,galt,
18203,gang,
18210,ganz,
18324,gar,
18338,garag,
18343,garanti,
18346,garantiert,
18348,garcia,
18349,garderob,
18351,gart,
18372,gas,
18375,gast,
18391,gastgeb,
18392,gasthaus,
18393,gaststatt,
18394,gbt,
18395,geachtet,
18396,geandert,
18402,geant,
18403,geantwortet,
18404,gearbeitet,
18409,geargert,
18411,geatmet,
18412,geback,
18416,gebadet,
18417,gebastelt,
18419,gebaud,
18425,gebaut,
18427,geb,
18475,gebet,
18476,gebiet,
18478,gebirg,
18479,gebiss,
18480,geblieb,
18487,geblitzt,
18488,gebluht,
18489,geblutet,
18490,gebor,
18502,gebot,
18503,gebracht,
18507,gebrannt,
18509,gebrat,
18511,gebrauch,
18512,gebrauchsanweis,
18513,gebraucht,
18521,gebrem,
18522,gebroch,
18530,gebucht,
18535,gebuhr,
18537,geburt,
18541,geburtsdatum,
18542,geburtsjahr,
18544,geburtsort,
18546,geburtstag,
18582,geburtstagsfei,
18583,geburtstagsparty,
18584,geburtstagst,
18585,geburtstas,
18586,gechattet,
18587,gedacht,
18590,gedank,
18594,gedankt,
18595,gedauert,
18597,gedavuert,
18598,gedicht,
18599,gedient,
18600,gedonnert,
18601,gedreht,
18602,gedruckt,
18604,geduld,
18605,gedurft,
18606,geduscht,
18607,geduzt,
18608,geehrt,
18613,geeignet,
18615,geeilt,
18616,geeinigt,
18617,geendet,
18618,geéproch,
18619,gefahr,
18637,gefall,
18658,gefallt,
18683,gefang,
18685,gefangnis,
18686,gefasst,
18689,gefaulenzt,
18690,gefehlt,
18691,gefeiert,
18694,gefelert,
18695,gefiel,
18696,geflog,
18699,gefloh,
18700,gefloss,
18701,gefolgt,
18702,gefordert,
18704,gefragt,
18707,gefress,
18708,gefreut,
18712,gefror,
18713,gefruhstuckt,
18716,gefuhl,
18717,gefuhlt,
18718,gefuhrt,
18719,gefund,
18729,gefurchtet,
18730,gefuttert,
18731,gegang,
18749,gegeb,
18758,geg,
18791,gegend,
18795,gegensatz,
18797,gegenstand,
18799,gegenteil,
18804,gegenub,
18810,gegess,
18819,geglaubt,
18820,gegn,
18821,gegnerin,
18822,gegnllt,
18823,gegolt,
18824,gegoss,
18825,gegriff,
18826,gegrillt,
18827,gegrundet,
18828,gegrusst,
18829,geguckt,
18830,geh,
18835,gehabt,
18838,gehagelt,
18839,gehalt,
18844,gehandelt,
18845,gehang,
18846,gehangt,
18849,gehasst,
18895,geheim,
18896,geheimnis,
18898,geheiratet,
18904,geheiss,
18905,geheizt,
19038,gehob,
19039,gehofft,
19040,geholf,
19048,geholt,
19050,gehor,
19052,gehort,
19078,gehst,
19083,gehsteig,
19085,geht,
19185,gehupt,
19186,gehustet,
19188,geig,
19189,geirrt,
19191,gejoggt,
19192,gekampft,
19193,gekannt,
19194,gekauft,
19224,geklagt,
19225,geklappt,
19233,geklart,
19234,geklebt,
19235,geklettert,
19237,geklickt,
19238,geklingelt,
19241,geklopft,
19242,geklung,
19243,gekocht,
19245,gekom,
19246,gekomm,
19260,gekonnt,
19261,gekostet,
19266,gekriegt,
19268,gekummert,
19269,gekundigt,
19275,gekusst,
19276,gelachelt,
19277,gelacht,
19284,gelandet,
19286,gelang,
19287,gelangweilt,
19288,gelass,
19293,gelauf,
19297,gelb,
19300,geld,
19349,geldautomat,
19352,geldbors,
19357,geldschein,
19358,geldstraf,
19359,gelebt,
19361,geleg,
19364,gelegt,
19366,geleistet,
19367,geleitet,
19368,gelernt,
19374,geles,
19386,gelesgn,
19387,geliebt,
19388,geliefert,
19389,gelieh,
19391,geling,
19392,gelingt,
19393,gelitt,
19394,gelobt,
19395,gelog,
19397,gelohnt,
19398,geloscht,
19399,gelost,
19400,gelt,
19401,gelung,
19402,gem,
19403,gemacht,
19438,gemalt,
19441,gemeinsam,
19443,gemeinschaft,
19445,gemeint,
19447,gemeldet,
19449,gemerkt,
19451,gemess,
19452,gemietet,
19460,gemischt,
19462,gemocht,
19465,gemus,
19476,gemusehandl,
19477,gemusesupp,
19478,gemusst,
19479,gemut,
19483,genahert,
19484,genaht,
19485,genannt,
19487,genau,
19503,genauso,
19505,genauu,
19506,genavu,
19507,genblick,
19508,genehm,
19509,genehmigt,
19512,generation,
19514,geniess,
19515,geniesst,
19516,genomm,
19522,genoss,
19524,genug,
19536,genugt,
19540,genutzt,
19543,geoffnet,
19555,geooffnet,
19556,geordnet,
19557,georg,
19558,georgi,
19559,gepack,
19571,gepackt,
19574,geparkt,
19576,gepasst,
19577,gepflanzt,
19578,gepflegt,
19579,geplant,
19583,gepruft,
19585,geputzt,
19587,gerad,
19629,geradé,
19630,geradeaus,
19635,gerannt,
19636,gerat,
19647,geraucht,
19649,gerausch,
19650,gerechnet,
19652,gerecht,
19653,geredet,
19655,geregelt,
19656,geregnet,
19666,gereicht,
19667,gereinigt,
19668,gereist,
19669,gerettet,
19670,gericht,
19675,gerichtssaal,
19676,gering,
19679,geritt,
19680,gern,
19826,geroch,
19827,geruf,
19830,gesagt,
19842,gesammelt,
19843,gesamt,
19845,gesamtgewicht,
19846,gesamtsumm,
19847,gesandt,
19848,geschadet,
19849,geschafft,
19850,geschaft,
19876,geschaftsmann,
19877,geschaftspartn,
19878,geschaftsreis,
19879,geschah,
19880,geschaltet,
19881,geschatzt,
19882,geschaut,
19883,gescheh,
19885,geschenk,
19901,geschenkt,
19903,geschicht,
19917,geschickt,
19922,geschied,
19926,geschieht,
19927,geschi,
19928,geschimpft,
19930,geschirr,
19935,geschlaf,
19940,geschlag,
19941,geschlecht,
19942,geschlos,
19943,geschloss,
19962,geschmack,
19963,geschmeckt,
19966,geschminkt,
19967,geschneit,
19971,geschnitt,
19976,geschob,
19977,geschoss,
19978,geschrieb,
19986,geschri,
19987,geschuttelt,
19988,geschutzt,
19989,geschvvbmm,
19990,geschwieg,
19991,geschwind,
19994,geschwindigkeitsbeschrank,
19995,geschwist,
19999,geschwitzt,
20000,geschwomm,
20001,geseh,
20031,gesellschaft,
20033,gesendet,
20034,gesess,
20035,gesetz,
20036,gesetzt,
20037,gesetzz,
20038,gesichert,
20039,gesicht,
20045,gesiegt,
20046,gesiezt,
20047,gesollt,
20048,gesorgt,
20049,gespannt,
20050,gespar,
20051,gespart,
20052,gespeichert,
20055,gespielt,
20061,gesprach,
20071,gesproch,
20080,gesprung,
20082,gespult,
20083,gespurt,
20084,gespuult,
20085,gestammt,
20086,gestand,
20087,gestartet,
20088,gestattet,
20089,gestaubsaugt,
20090,gesteckt,
20091,gestellt,
20097,gest,
20137,gestieg,
20142,gestimmt,
20143,gestoch,
20144,gestohl,
20149,gestoppt,
20150,gestorb,
20155,gestort,
20156,gestoss,
20157,gestreikt,
20158,gestritt,
20160,gestunk,
20161,gesturzt,
20163,gesucht,
20166,gesund,
20179,gesundhat,
20187,gesundhelt,
20188,gesung,
20189,gesunk,
20192,gesurft,
20193,getan,
20197,getankt,
20198,getanzt,
20200,getaucht,
20201,getauscht,
20202,geteilt,
20203,getestet,
20204,getippt,
20205,getrag,
20206,getrank,
20214,getrankeautomat,
20215,getrankekart,
20216,getraumt,
20219,getrennt,
20225,getret,
20227,getrieb,
20228,getrocknet,
20230,getroff,
20235,getrunk,
20236,geubt,
20237,gewachs,
20238,gewahlt,
20244,gewalt,
20246,gewandert,
20247,gewann,
20248,gewarnt,
20249,gewartet,
20252,gewasch,
20255,gewechselt,
20256,geweckt,
20257,geweesenn,
20258,geweigert,
20259,geweint,
20260,gewendet,
20261,gewerkschaft,
20262,gewes,
20272,gewettet,
20273,gewicht,
20278,gewinkt,
20279,gewinn,
20286,gewinnspiel,
20287,gewinnt,
20290,gewirkt,
20291,gewischt,
20292,gewiss,
20293,gewitt,
20300,gewog,
20301,gewohn,
20305,gewohnt,
20319,gewollt,
20320,gewon,
20321,gewonn,
20334,gewoohnt,
20335,geword,
20347,geworf,
20348,gewundert,
20349,gewunscht,
20350,gewurz,
20352,gewusst,
20354,gezahlt,
20356,gezeichnet,
20357,gezeigt,
20358,gezeltet,
20359,gezeyichnet,
20360,gezog,
20363,gezweifelt,
20364,gezwung,
20365,gghe,
20366,ggmbsi,
20367,gib,
20374,gibst,
20376,gibt,
20519,giess,
20521,giesst,
20522,gift,
20524,giftig,
20526,gilt,
20530,ging,
20537,girokonto,
20538,gitarr,
20543,glac,
20546,glas,
20577,glatt,
20579,glaub,
20607,glaubt,
20611,glbt,
20612,gleich,
20671,gleichberechtigt,
20674,gleichfall,
20677,gleichzeit,
20678,gleis,
20685,gluck,
20698,glucklich,
20705,gluckwunsch,
20715,goemh,
20717,goeth,
20746,goethestrass,
20749,gold,
20751,golf,
20752,golfspiel,
20753,gomez,
20754,gonzalez,
20756,gott,
20760,grad,
20763,grafik,
20764,gramm,
20765,grammatikub,
20766,gras,
20767,gratis,
20769,gratuhert,
20770,gratulation,
20771,gratuli,
20776,gratuliert,
20779,greif,
20780,greift,
20781,grenz,
20783,gressan,
20784,griff,
20785,gril,
20786,grill,
20795,grilli,
20797,grilliert,
20799,grillt,
20801,grins,
20802,gripp,
20812,gross,
20873,grosselt,
20914,grossmutt,
20925,grosst,
20928,grossvat,
20931,grun,
20936,grund,
20939,grundet,
20941,grundlich,
20943,grundstuck,
20947,grupp,
20952,gruss,
20969,grusst,
20971,guck,
20973,guckt,
20975,gultig,
20982,gunstig,
20997,gut,
21225,guultig,
21226,guunstig,
21227,gveicp,
21228,gymnasium,
21230,gymnast,
21231,haanysdausmach,
21232,haar,
21251,hab,
22092,habenhstlf,
22093,habt,
22098,hackfleisch,
22100,had,
22101,haf,
22103,hageln,
22104,hagelt,
22106,hahnch,
22113,halb,
22125,halbpension,
22129,halbtag,
22130,halbtagsbeschaft,
22131,half,
22132,halft,
22137,hall,
22142,hallenbad,
22143,hallo,
22150,hal,
22155,halsschmerz,
22157,halt,
22174,haltbar,
22183,haltestell,
22194,hamburg,
22213,hamm,
22215,hand,
22223,handarbeit,
22232,handel,
22233,handeln,
22234,handelt,
22237,handl,
22238,handlerin,
22239,handtasch,
22242,handtuch,
22253,handwerk,
22254,handwerkerin,
22255,handy,
22268,handynumm,
22269,handys,
22270,hang,
22271,hangt,
22283,hann,
22284,hannov,
22285,han,
22291,harea,
22292,harriett,
22293,hart,
22301,has,
22303,hasf,
22304,hass,
22306,hasslich,
22309,hasst,
22311,hast,
22449,hastdu,
22450,hat,
23619,hatt,
23697,haufig,
23699,haupt,
23700,hauptbahnhof,
23706,hauptgewinn,
23707,hauptroll,
23709,hauptstadt,
23711,hauptstrass,
23712,haus,
23773,hausarbeit,
23774,hausarzt,
23775,hausauf,
23776,hausaufgab,
23789,hausbewohn,
23848,hausfrau,
23851,haushalt,
23857,hausmann,
23859,hausmeist,
23863,hausmeisterin,
23864,hausn,
23865,hausnumm,
23868,hausordn,
23869,hausti,
23870,haustur,
23872,haut,
23873,hauus,
23874,heb,
23877,hebt,
23879,hector,
23880,heft,
23882,hei,
23883,heidelb,
23884,heidelberg,
23892,heidrun,
23893,heig,
23894,heim,
23896,heimat,
23901,heimlich,
23902,heimweh,
23903,heint,
23904,heirat,
23907,heiratet,
23912,heiss,
23929,heisst,
23969,heiz,
23971,heizt,
23973,heizung,
23985,held,
23987,heldin,
23988,helf,
24040,hell,
24048,hellblau,
24050,helmut,
24051,hemd,
24057,hen,
24060,hend,
24061,hendl,
24062,hendtf,
24063,hep,
24064,her,
24082,heraus,
24086,herausforder,
24087,herausgefund,
24088,herauskommt,
24089,herberg,
24090,herb,
24098,herd,
24105,herein,
24111,hergestellt,
24112,herkunft,
24113,herr,
24162,herrlich,
24163,herrn,
24174,herrscht,
24175,herstell,
24177,herti,
24178,herunt,
24186,herunterfahr,
24187,heruntergefahr,
24188,heruntergelad,
24189,herunterlad,
24190,herz,
24194,herzhc,
24195,herzlich,
24215,heut,
24424,heutig,
24426,hey,
24427,hielt,
24430,hier,
24658,hierh,
24659,hiess,
24660,hil,
24661,hilf,
24679,hilft,
24680,himmel,
24686,hin,
24695,hinaus,
24696,hinein,
24697,hineingelass,
24698,hing,
24699,hingefall,
24700,hingewies,
24701,hinstell,
24702,hint,
24730,hinterh,
24731,hinterlass,
24734,hinterlasst,
24735,hinterliess,
24736,hinunt,
24737,hinuntersturzt,
24738,hinweis,
24741,histor,
24743,hitz,
24746,hmachtfauf,
24747,hne,
24748,hnin,
24749,hob,
24751,hobbvs,
24752,hobby,
24755,hobbys,
24758,hoch,
24780,hochd,
24781,hochgelad,
24782,hochlad,
24784,hochst,
24785,hochzeit,
24797,hochzeitstermin,
24798,hof,
24799,hoff,
24803,hoffent,
24809,hoffnung,
24811,hofft,
24813,hoflich,
24815,hoh,
24826,hol,
24840,holt,
24844,holz,
24847,holzfussbod,
24848,homepag,
24850,honig,
24851,hor,
24869,horerin,
24870,horerinn,
24871,horst,
24872,hort,
24890,hos,
24903,hot,
24904,hotel,
24932,hotelbar,
24933,hre,
24934,htie,
24935,hub,
24939,hubsch,
24941,hugel,
24943,huhn,
24944,huhnch,
24947,humor,
24949,hund,
24961,hundert,
24963,hung,
24976,hungrig,
24979,hup,
24980,hupt,
24982,hust,
24985,hustet,
24988,hut,
24991,hutt,
24992,ibn,
24993,ibrahim,
24994,ibst,
24995,ice,
24996,ich,
27087,ichholz,
27088,icht,
27090,ideal,
27091,ide,
27096,ieccht,
27097,ieid,
27098,ier,
27099,iert,
27100,ihcgsthatt,
27101,ihm,
27108,ihn,
27219,ihr,
27421,iich,
27432,iihm,
27433,iihn,
27434,iihr,
27435,iim,
27441,iist,
27446,ilf,
27447,ilft,
27448,ill,
27449,illegal,
27450,ilspiel,
27451,ilud,
27452,imbiss,
27454,imm,
27562,immt,
27563,impf,
27564,impfung,
27565,import,
27568,ina,
27569,ind,
27571,individuell,
27572,industri,
27576,ine,
27577,infektion,
27578,information,
27595,informi,
27601,informiert,
27606,infotafel,
27607,infrag,
27608,ing,
27610,ingenieur,
27611,ingt,
27612,inhalt,
27614,inhaltspunkt,
27615,inklusiv,
27617,inland,
27618,inn,
27619,innenstadt,
27622,innerhalb,
27624,ins,
27690,insel,
27694,inserat,
27695,insgesamt,
27696,installi,
27697,installiert,
27699,institut,
27718,instrument,
27721,int,
27722,integration,
27723,integri,
27724,integriert,
27727,intelligent,
27730,intelligenz,
27731,intelligenzt,
27732,intensiv,
27733,intensivkur,
27735,interessant,
27747,interess,
27750,interessi,
27760,interessiert,
27774,interkulturel,
27775,interkulturell,
27776,international,
27783,internet,
27799,internetforum,
27800,internetnutz,
27801,interview,
27805,inventar,
27823,inzwisch,
27826,iot,
27827,irgend,
27828,irgendein,
27830,irgendwann,
27832,irina,
27833,irr,
27834,irrst,
27835,irrt,
27837,ise,
27838,isr,
27839,iss,
27840,isst,
27851,ist,
29306,itali,
29311,itat,
29312,ite,
29313,itnf,
29314,itt,
29315,iud,
29316,iug,
29317,iutt,
29318,ıch,
29319,jaann,
29320,jack,
29340,jahr,
29417,jahreszeit,
29418,jahrhun,
29419,jakob,
29420,jalfurchtbar,
29421,jam,
29422,jana,
29423,janis,
29424,januar,
29425,japan,
29427,jauf,
29428,jaus,
29431,jdn,
29432,jean,
29438,jed,
29498,jederzeit,
29506,jedoch,
29507,jein,
29508,jemal,
29509,jemand,
29521,jennif,
29522,jenny,
29523,jetzt,
29623,jeweil,
29624,jja,
29625,jjed,
29627,jjemand,
29628,jjetzt,
29633,jjung,
29638,job,
29650,jogg,
29652,joggt,
29653,john,
29654,jonas,
29655,jorg,
29656,jos,
29659,journalist,
29660,journalistin,
29661,jrel,
29662,juan,
29663,judith,
29665,jugenad,
29666,jugena,
29667,jugend,
29669,jugendherberg,
29682,juli,
29688,julia,
29691,julla,
29692,jung,
29716,juni,
29723,kaampft,
29724,kabel,
29727,kabin,
29728,kaff,
29729,kaffe,
29781,kaffeehaus,
29782,kaffeemaschin,
29784,kais,
29785,kakao,
29786,kalend,
29790,kalt,
29825,kam,
29836,kamera,
29843,kampf,
29845,kampft,
29847,kanada,
29849,kanal,
29850,kandidat,
29852,kann,
30093,kannch,
30190,kannt,
30191,kantin,
30193,kapitel,
30194,kaputt,
30230,kaputtgeh,
30231,kaputtgemacht,
30232,kaputtmach,
30233,karim,
30234,karl,
30236,karneval,
30239,karott,
30242,karri,
30243,kart,
30279,kartenburo,
30280,kartenspiel,
30281,kartoffel,
30284,kartoffeln,
30298,kas,
30311,kasebrotch,
30312,kass,
30322,kassett,
30323,kast,
30328,katalog,
30329,katarina,
30330,katastroph,
30331,katharina,
30332,katz,
30338,kau,
30339,kauf,
30394,kauferin,
30395,kaufhaus,
30399,kaufmann,
30401,kauft,
30411,kaugummi,
30412,kaum,
30421,kein,
30582,kell,
30587,kelln,
30592,kellnerin,
30594,ken,
30595,kenn,
30623,kennengelernt,
30628,kennenlern,
30643,kennt,
30645,kenntnis,
30647,kennzeich,
30648,kerz,
30650,kett,
30653,kfank,
30654,kiel,
30655,kilo,
30664,kilomet,
30668,kind,
30801,kinderbetreu,
30802,kinderbett,
30803,kindererzieh,
30804,kindergart,
30830,kindheit,
30831,kino,
30852,kinokart,
30853,kinoprogramm,
30854,kiosk,
30861,kirch,
30864,kiss,
30865,kist,
30867,kiu,
30868,kla,
30869,klag,
30870,klagt,
30872,klang,
30873,klapp,
30875,klappt,
30878,klar,
30886,klara,
30889,klart,
30891,klass,
30903,klassenar,
30904,klassenarbeit,
30905,klassenparty,
30906,klassenzimm,
30907,klaus,
30909,klavi,
30919,kleb,
30921,klebt,
30923,klei,
30924,kleid,
30951,kleidung,
30955,klein,
31005,kleingeld,
31013,klett,
31014,klettert,
31016,klick,
31019,klickt,
31021,klima,
31022,klimaanlag,
31023,klingel,
31024,klingeln,
31025,klingelt,
31028,kling,
31029,klingt,
31031,klinik,
31032,klopf,
31033,klopft,
31036,kloss,
31038,klub,
31040,klug,
31046,kmo,
31047,knapp,
31052,kneip,
31054,knie,
31057,knoblauch,
31058,knoch,
31059,knodel,
31062,knopf,
31066,knopfdruck,
31067,koch,
31085,kochend,
31086,kochin,
31087,kocht,
31093,koff,
31111,kolleg,
31135,kollegin,
31142,kollwitzstrass,
31143,koln,
31154,kom,
31155,komik,
31156,komisch,
31164,komm,
31350,kommt,
31441,kommunikation,
31442,komplett,
31444,kompliziert,
31445,kompromiss,
31446,komst,
31447,konferenz,
31450,konfitur,
31451,konflikt,
31453,konig,
31455,konkurrenz,
31457,konn,
31611,konnt,
31636,konsulat,
31637,konsum,
31638,konsumi,
31639,konsumiert,
31642,kontakt,
31646,kontaktdat,
31648,kont,
31649,konto,
31660,kontonumm,
31661,kontroll,
31663,kontrolli,
31670,kontrolliert,
31674,konzent,
31675,konzentri,
31676,konzentriert,
31678,konzert,
31696,kopf,
31701,kopfkiss,
31702,kopfschmerz,
31707,kopi,
31714,korp,
31719,korrekt,
31720,korridor,
31723,korrigi,
31724,korrigiert,
31726,kosmet,
31727,kost,
31745,kostenlos,
31750,kostet,
31782,kostum,
31786,kpnnen,
31787,kraft,
31789,kraftfahrzeug,
31791,kraftig,
31793,kraftwerk,
31794,krank,
31834,krankenhaus,
